
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Time,Type,FilamentID,ID,
Dendrite Position X,140.637,um,Dendrite,Dendrite Position,1,,100000011,510000002443,
Dendrite Position X,145.584,um,Dendrite,Dendrite Position,1,,100000011,510000002803,
Dendrite Position X,148.714,um,Dendrite,Dendrite Position,1,,100000011,510000002971,
Dendrite Position X,143.138,um,Dendrite,Dendrite Position,1,,100000012,510000006243,
Dendrite Position X,152.243,um,Dendrite,Dendrite Position,1,,100000012,510000006389,
Dendrite Position X,149.781,um,Dendrite,Dendrite Position,1,,100000012,510000006396,
Dendrite Position X,150.664,um,Dendrite,Dendrite Position,1,,100000012,510000006398,
Dendrite Position X,159.82,um,Dendrite,Dendrite Position,1,,100000012,510000006437,
Dendrite Position X,168.518,um,Dendrite,Dendrite Position,1,,100000012,510000006528,
Dendrite Position X,171.026,um,Dendrite,Dendrite Position,1,,100000012,510000006532,
Dendrite Position X,153.606,um,Dendrite,Dendrite Position,1,,100000012,510000006560,
Dendrite Position X,153.563,um,Dendrite,Dendrite Position,1,,100000012,510000006566,
Dendrite Position X,152.46,um,Dendrite,Dendrite Position,1,,100000012,510000006587,
Dendrite Position X,149.261,um,Dendrite,Dendrite Position,1,,100000012,510000006595,
Dendrite Position X,147.336,um,Dendrite,Dendrite Position,1,,100000012,510000006638,
Dendrite Position X,153.667,um,Dendrite,Dendrite Position,1,,100000012,510000006701,
Dendrite Position X,155.676,um,Dendrite,Dendrite Position,1,,100000012,510000006728,
Dendrite Position X,156.433,um,Dendrite,Dendrite Position,1,,100000012,510000006741,
Dendrite Position X,160.318,um,Dendrite,Dendrite Position,1,,100000012,510000006759,
Dendrite Position X,170.736,um,Dendrite,Dendrite Position,1,,100000012,510000006791,
Dendrite Position X,149.149,um,Dendrite,Dendrite Position,1,,100000012,510000006912,
Dendrite Position X,148.709,um,Dendrite,Dendrite Position,1,,100000012,510000006914,
Dendrite Position X,145.752,um,Dendrite,Dendrite Position,1,,100000012,510000006917,
Dendrite Position X,138.182,um,Dendrite,Dendrite Position,1,,100000012,510000006958,
Dendrite Position X,133.285,um,Dendrite,Dendrite Position,1,,100000012,510000007004,
Dendrite Position X,132.327,um,Dendrite,Dendrite Position,1,,100000012,510000007016,
Dendrite Position X,152.664,um,Dendrite,Dendrite Position,1,,100000012,510000007040,
Dendrite Position X,153.762,um,Dendrite,Dendrite Position,1,,100000012,510000007066,
Dendrite Position X,155.83,um,Dendrite,Dendrite Position,1,,100000012,510000007070,
Dendrite Position X,168.288,um,Dendrite,Dendrite Position,1,,100000012,510000007102,
Dendrite Position X,152.437,um,Dendrite,Dendrite Position,1,,100000012,510000007244,
Dendrite Position X,148.659,um,Dendrite,Dendrite Position,1,,100000012,510000007303,
Dendrite Position X,156.632,um,Dendrite,Dendrite Position,1,,100000012,510000007451,
Dendrite Position X,164.272,um,Dendrite,Dendrite Position,1,,100000012,510000007492,
Dendrite Position X,173.506,um,Dendrite,Dendrite Position,1,,100000012,510000007570,
Dendrite Position X,144.881,um,Dendrite,Dendrite Position,1,,100000012,510000007610,
Dendrite Position X,141.47,um,Dendrite,Dendrite Position,1,,100000012,510000007626,
Dendrite Position X,137.377,um,Dendrite,Dendrite Position,1,,100000012,510000007648,
Dendrite Position X,147.328,um,Dendrite,Dendrite Position,1,,100000012,510000007673,
Dendrite Position X,144.374,um,Dendrite,Dendrite Position,1,,100000012,510000007703,
Dendrite Position X,139.536,um,Dendrite,Dendrite Position,1,,100000012,510000007714,
Dendrite Position X,171.769,um,Dendrite,Dendrite Position,1,,100000012,510000007766,
Dendrite Position X,150.817,um,Dendrite,Dendrite Position,1,,100000012,510000007816,
Dendrite Position X,151.398,um,Dendrite,Dendrite Position,1,,100000012,510000007868,
Dendrite Position X,154.035,um,Dendrite,Dendrite Position,1,,100000012,510000007899,
Dendrite Position X,161.073,um,Dendrite,Dendrite Position,1,,100000012,510000007931,
Dendrite Position X,165.376,um,Dendrite,Dendrite Position,1,,100000012,510000007943,
Dendrite Position X,138.928,um,Dendrite,Dendrite Position,1,,100000012,510000008001,
Dendrite Position X,154.987,um,Dendrite,Dendrite Position,1,,100000012,510000008083,
Dendrite Position X,132.611,um,Dendrite,Dendrite Position,1,,100000012,510000008098,
Dendrite Position X,143.376,um,Dendrite,Dendrite Position,1,,100000012,510000008123,
Dendrite Position X,129.985,um,Dendrite,Dendrite Position,1,,100000012,510000008166,
Dendrite Position X,168.664,um,Dendrite,Dendrite Position,1,,100000012,510000008200,
Dendrite Position X,156.852,um,Dendrite,Dendrite Position,1,,100000012,510000008227,
Dendrite Position X,167.412,um,Dendrite,Dendrite Position,1,,100000012,510000008333,
Dendrite Position X,132.106,um,Dendrite,Dendrite Position,1,,100000012,510000008431,
Dendrite Position X,142.538,um,Dendrite,Dendrite Position,1,,100000012,510000008468,
Dendrite Position X,159.559,um,Dendrite,Dendrite Position,1,,100000012,510000008572,
Dendrite Position X,167.611,um,Dendrite,Dendrite Position,1,,100000012,510000008592,
Dendrite Position X,154.313,um,Dendrite,Dendrite Position,1,,100000012,510000008636,
Dendrite Position X,140.671,um,Dendrite,Dendrite Position,1,,100000012,510000008655,
Dendrite Position X,139.917,um,Dendrite,Dendrite Position,1,,100000012,510000008684,
Dendrite Position X,158.328,um,Dendrite,Dendrite Position,1,,100000012,510000008732,
Dendrite Position X,158.913,um,Dendrite,Dendrite Position,1,,100000012,510000008768,
Dendrite Position X,151.757,um,Dendrite,Dendrite Position,1,,100000012,510000008801,
Dendrite Position X,162.464,um,Dendrite,Dendrite Position,1,,100000012,510000008816,
Dendrite Position X,143.891,um,Dendrite,Dendrite Position,1,,100000012,510000008839,
Dendrite Position X,148.067,um,Dendrite,Dendrite Position,1,,100000012,510000008878,
Dendrite Position X,156.065,um,Dendrite,Dendrite Position,1,,100000012,510000008905,
Dendrite Position X,152.766,um,Dendrite,Dendrite Position,1,,100000012,510000008944,
Dendrite Position X,153.713,um,Dendrite,Dendrite Position,1,,100000012,510000008959,
Dendrite Position X,143.313,um,Dendrite,Dendrite Position,1,,100000012,510000008960,
Dendrite Position X,152.793,um,Dendrite,Dendrite Position,1,,100000012,510000008961,
Dendrite Position X,131.716,um,Dendrite,Dendrite Position,1,,100000012,510000008962,
Dendrite Position Y,120.831,um,Dendrite,Dendrite Position,1,,100000011,510000002217,
Dendrite Position Y,120.815,um,Dendrite,Dendrite Position,1,,100000011,510000002219,
Dendrite Position Y,123.47,um,Dendrite,Dendrite Position,1,,100000011,510000002227,
Dendrite Position Y,120.97,um,Dendrite,Dendrite Position,1,,100000011,510000002425,
Dendrite Position Y,118.643,um,Dendrite,Dendrite Position,1,,100000011,510000002443,
Dendrite Position Y,126.08,um,Dendrite,Dendrite Position,1,,100000011,510000002803,
Dendrite Position Y,122.19,um,Dendrite,Dendrite Position,1,,100000011,510000002971,
Dendrite Position Y,114.703,um,Dendrite,Dendrite Position,1,,100000012,510000006243,
Dendrite Position Y,123.546,um,Dendrite,Dendrite Position,1,,100000012,510000006389,
Dendrite Position Y,115.183,um,Dendrite,Dendrite Position,1,,100000012,510000006396,
Dendrite Position Y,111.244,um,Dendrite,Dendrite Position,1,,100000012,510000006398,
Dendrite Position Y,110.635,um,Dendrite,Dendrite Position,1,,100000012,510000006437,
Dendrite Position Y,113.289,um,Dendrite,Dendrite Position,1,,100000012,510000006528,
Dendrite Position Y,113.467,um,Dendrite,Dendrite Position,1,,100000012,510000006532,
Dendrite Position Y,131.8,um,Dendrite,Dendrite Position,1,,100000012,510000006560,
Dendrite Position Y,134.257,um,Dendrite,Dendrite Position,1,,100000012,510000006566,
Dendrite Position Y,136.026,um,Dendrite,Dendrite Position,1,,100000012,510000006587,
Dendrite Position Y,138.205,um,Dendrite,Dendrite Position,1,,100000012,510000006595,
Dendrite Position Y,144.887,um,Dendrite,Dendrite Position,1,,100000012,510000006638,
Dendrite Position Y,137.974,um,Dendrite,Dendrite Position,1,,100000012,510000006701,
Dendrite Position Y,140.584,um,Dendrite,Dendrite Position,1,,100000012,510000006728,
Dendrite Position Y,142.779,um,Dendrite,Dendrite Position,1,,100000012,510000006741,
Dendrite Position Y,143.832,um,Dendrite,Dendrite Position,1,,100000012,510000006759,
Dendrite Position Y,146.008,um,Dendrite,Dendrite Position,1,,100000012,510000006791,
Dendrite Position Y,113.952,um,Dendrite,Dendrite Position,1,,100000012,510000006912,
Dendrite Position Y,113.248,um,Dendrite,Dendrite Position,1,,100000012,510000006914,
Dendrite Position Y,110.359,um,Dendrite,Dendrite Position,1,,100000012,510000006917,
Dendrite Position Y,107.631,um,Dendrite,Dendrite Position,1,,100000012,510000006958,
Dendrite Position Y,109.795,um,Dendrite,Dendrite Position,1,,100000012,510000007004,
Dendrite Position Y,111.865,um,Dendrite,Dendrite Position,1,,100000012,510000007016,
Dendrite Position Y,105.26,um,Dendrite,Dendrite Position,1,,100000012,510000007040,
Dendrite Position Y,102.559,um,Dendrite,Dendrite Position,1,,100000012,510000007066,
Dendrite Position Y,100.245,um,Dendrite,Dendrite Position,1,,100000012,510000007070,
Dendrite Position Y,96.1393,um,Dendrite,Dendrite Position,1,,100000012,510000007102,
Dendrite Position Y,97.0861,um,Dendrite,Dendrite Position,1,,100000012,510000007244,
Dendrite Position Y,84.2495,um,Dendrite,Dendrite Position,1,,100000012,510000007303,
Dendrite Position Y,133.311,um,Dendrite,Dendrite Position,1,,100000012,510000007451,
Dendrite Position Y,139.311,um,Dendrite,Dendrite Position,1,,100000012,510000007492,
Dendrite Position Y,141.904,um,Dendrite,Dendrite Position,1,,100000012,510000007570,
Dendrite Position Y,141.55,um,Dendrite,Dendrite Position,1,,100000012,510000007610,
Dendrite Position Y,141.83,um,Dendrite,Dendrite Position,1,,100000012,510000007626,
Dendrite Position Y,141.646,um,Dendrite,Dendrite Position,1,,100000012,510000007648,
Dendrite Position Y,92.9134,um,Dendrite,Dendrite Position,1,,100000012,510000007673,
Dendrite Position Y,93.9228,um,Dendrite,Dendrite Position,1,,100000012,510000007703,
Dendrite Position Y,90.9776,um,Dendrite,Dendrite Position,1,,100000012,510000007714,
Dendrite Position Y,137.646,um,Dendrite,Dendrite Position,1,,100000012,510000007766,
Dendrite Position Y,139.341,um,Dendrite,Dendrite Position,1,,100000012,510000007816,
Dendrite Position Y,146.227,um,Dendrite,Dendrite Position,1,,100000012,510000007868,
Dendrite Position Y,151.193,um,Dendrite,Dendrite Position,1,,100000012,510000007899,
Dendrite Position Y,133.953,um,Dendrite,Dendrite Position,1,,100000012,510000007931,
Dendrite Position Y,134.431,um,Dendrite,Dendrite Position,1,,100000012,510000007943,
Dendrite Position Y,102.12,um,Dendrite,Dendrite Position,1,,100000012,510000008001,
Dendrite Position Y,103.291,um,Dendrite,Dendrite Position,1,,100000012,510000008083,
Dendrite Position Y,113.797,um,Dendrite,Dendrite Position,1,,100000012,510000008098,
Dendrite Position Y,96.7375,um,Dendrite,Dendrite Position,1,,100000012,510000008123,
Dendrite Position Y,114.672,um,Dendrite,Dendrite Position,1,,100000012,510000008166,
Dendrite Position Y,111.1,um,Dendrite,Dendrite Position,1,,100000012,510000008200,
Dendrite Position Y,117.704,um,Dendrite,Dendrite Position,1,,100000012,510000008227,
Dendrite Position Y,116.02,um,Dendrite,Dendrite Position,1,,100000012,510000008333,
Dendrite Position Y,108.883,um,Dendrite,Dendrite Position,1,,100000012,510000008431,
Dendrite Position Y,91.6438,um,Dendrite,Dendrite Position,1,,100000012,510000008468,
Dendrite Position Y,98.2699,um,Dendrite,Dendrite Position,1,,100000012,510000008572,
Dendrite Position Y,143.824,um,Dendrite,Dendrite Position,1,,100000012,510000008592,
Dendrite Position Y,148.605,um,Dendrite,Dendrite Position,1,,100000012,510000008636,
Dendrite Position Y,139.03,um,Dendrite,Dendrite Position,1,,100000012,510000008655,
Dendrite Position Y,145.233,um,Dendrite,Dendrite Position,1,,100000012,510000008684,
Dendrite Position Y,139.672,um,Dendrite,Dendrite Position,1,,100000012,510000008732,
Dendrite Position Y,146.69,um,Dendrite,Dendrite Position,1,,100000012,510000008768,
Dendrite Position Y,143.428,um,Dendrite,Dendrite Position,1,,100000012,510000008801,
Dendrite Position Y,131.128,um,Dendrite,Dendrite Position,1,,100000012,510000008816,
Dendrite Position Y,144.533,um,Dendrite,Dendrite Position,1,,100000012,510000008839,
Dendrite Position Y,110.534,um,Dendrite,Dendrite Position,1,,100000012,510000008878,
Dendrite Position Y,143.205,um,Dendrite,Dendrite Position,1,,100000012,510000008905,
Dendrite Position Y,136.236,um,Dendrite,Dendrite Position,1,,100000012,510000008944,
Dendrite Position Y,131.141,um,Dendrite,Dendrite Position,1,,100000012,510000008959,
Dendrite Position Y,142.529,um,Dendrite,Dendrite Position,1,,100000012,510000008960,
Dendrite Position Y,135.748,um,Dendrite,Dendrite Position,1,,100000012,510000008961,
Dendrite Position Y,113.002,um,Dendrite,Dendrite Position,1,,100000012,510000008962,
Dendrite Position Z,13.4304,um,Dendrite,Dendrite Position,1,,100000011,510000002217,
Dendrite Position Z,12.3346,um,Dendrite,Dendrite Position,1,,100000011,510000002219,
Dendrite Position Z,11.2468,um,Dendrite,Dendrite Position,1,,100000011,510000002227,
Dendrite Position Z,11.0388,um,Dendrite,Dendrite Position,1,,100000011,510000002425,
Dendrite Position Z,9.0225,um,Dendrite,Dendrite Position,1,,100000011,510000002443,
Dendrite Position Z,11.1778,um,Dendrite,Dendrite Position,1,,100000011,510000002803,
Dendrite Position Z,9.33041,um,Dendrite,Dendrite Position,1,,100000011,510000002971,
Dendrite Position Z,9.13745,um,Dendrite,Dendrite Position,1,,100000012,510000006243,
Dendrite Position Z,9.30329,um,Dendrite,Dendrite Position,1,,100000012,510000006389,
Dendrite Position Z,9.239,um,Dendrite,Dendrite Position,1,,100000012,510000006396,
Dendrite Position Z,9.22987,um,Dendrite,Dendrite Position,1,,100000012,510000006398,
Dendrite Position Z,9.10746,um,Dendrite,Dendrite Position,1,,100000012,510000006437,
Dendrite Position Z,9.09207,um,Dendrite,Dendrite Position,1,,100000012,510000006528,
Dendrite Position Z,9.24729,um,Dendrite,Dendrite Position,1,,100000012,510000006532,
Dendrite Position Z,9.77424,um,Dendrite,Dendrite Position,1,,100000012,510000006560,
Dendrite Position Z,10.0883,um,Dendrite,Dendrite Position,1,,100000012,510000006566,
Dendrite Position Z,11.083,um,Dendrite,Dendrite Position,1,,100000012,510000006587,
Dendrite Position Z,9.77996,um,Dendrite,Dendrite Position,1,,100000012,510000006595,
Dendrite Position Z,9.07162,um,Dendrite,Dendrite Position,1,,100000012,510000006638,
Dendrite Position Z,11.1065,um,Dendrite,Dendrite Position,1,,100000012,510000006701,
Dendrite Position Z,10.2468,um,Dendrite,Dendrite Position,1,,100000012,510000006728,
Dendrite Position Z,9.41083,um,Dendrite,Dendrite Position,1,,100000012,510000006741,
Dendrite Position Z,10.0021,um,Dendrite,Dendrite Position,1,,100000012,510000006759,
Dendrite Position Z,9.01488,um,Dendrite,Dendrite Position,1,,100000012,510000006791,
Dendrite Position Z,9.25793,um,Dendrite,Dendrite Position,1,,100000012,510000006912,
Dendrite Position Z,9.25086,um,Dendrite,Dendrite Position,1,,100000012,510000006914,
Dendrite Position Z,9.24909,um,Dendrite,Dendrite Position,1,,100000012,510000006917,
Dendrite Position Z,9.68657,um,Dendrite,Dendrite Position,1,,100000012,510000006958,
Dendrite Position Z,9.26344,um,Dendrite,Dendrite Position,1,,100000012,510000007004,
Dendrite Position Z,10.3753,um,Dendrite,Dendrite Position,1,,100000012,510000007016,
Dendrite Position Z,9.45175,um,Dendrite,Dendrite Position,1,,100000012,510000007040,
Dendrite Position Z,9.74271,um,Dendrite,Dendrite Position,1,,100000012,510000007066,
Dendrite Position Z,9.77416,um,Dendrite,Dendrite Position,1,,100000012,510000007070,
Dendrite Position Z,9.51051,um,Dendrite,Dendrite Position,1,,100000012,510000007102,
Dendrite Position Z,9.797,um,Dendrite,Dendrite Position,1,,100000012,510000007244,
Dendrite Position Z,9.75503,um,Dendrite,Dendrite Position,1,,100000012,510000007303,
Dendrite Position Z,9.65884,um,Dendrite,Dendrite Position,1,,100000012,510000007451,
Dendrite Position Z,9.25488,um,Dendrite,Dendrite Position,1,,100000012,510000007492,
Dendrite Position Z,8.85406,um,Dendrite,Dendrite Position,1,,100000012,510000007570,
Dendrite Position Z,8.84536,um,Dendrite,Dendrite Position,1,,100000012,510000007610,
Dendrite Position Z,8.96228,um,Dendrite,Dendrite Position,1,,100000012,510000007626,
Dendrite Position Z,8.97836,um,Dendrite,Dendrite Position,1,,100000012,510000007648,
Dendrite Position Z,10.0037,um,Dendrite,Dendrite Position,1,,100000012,510000007673,
Dendrite Position Z,10.0004,um,Dendrite,Dendrite Position,1,,100000012,510000007703,
Dendrite Position Z,9.4959,um,Dendrite,Dendrite Position,1,,100000012,510000007714,
Dendrite Position Z,9.36403,um,Dendrite,Dendrite Position,1,,100000012,510000007766,
Dendrite Position Z,9.60871,um,Dendrite,Dendrite Position,1,,100000012,510000007816,
Dendrite Position Z,9.11672,um,Dendrite,Dendrite Position,1,,100000012,510000007868,
Dendrite Position Z,8.98987,um,Dendrite,Dendrite Position,1,,100000012,510000007899,
Dendrite Position Z,9.59205,um,Dendrite,Dendrite Position,1,,100000012,510000007931,
Dendrite Position Z,11.435,um,Dendrite,Dendrite Position,1,,100000012,510000007943,
Dendrite Position Z,9.86246,um,Dendrite,Dendrite Position,1,,100000012,510000008001,
Dendrite Position Z,9.48587,um,Dendrite,Dendrite Position,1,,100000012,510000008083,
Dendrite Position Z,9.33672,um,Dendrite,Dendrite Position,1,,100000012,510000008098,
Dendrite Position Z,10.1593,um,Dendrite,Dendrite Position,1,,100000012,510000008123,
Dendrite Position Z,13.2356,um,Dendrite,Dendrite Position,1,,100000012,510000008166,
Dendrite Position Z,9.92538,um,Dendrite,Dendrite Position,1,,100000012,510000008200,
Dendrite Position Z,9.21949,um,Dendrite,Dendrite Position,1,,100000012,510000008227,
Dendrite Position Z,9.19641,um,Dendrite,Dendrite Position,1,,100000012,510000008333,
Dendrite Position Z,9.31981,um,Dendrite,Dendrite Position,1,,100000012,510000008431,
Dendrite Position Z,9.51493,um,Dendrite,Dendrite Position,1,,100000012,510000008468,
Dendrite Position Z,9.55625,um,Dendrite,Dendrite Position,1,,100000012,510000008572,
Dendrite Position Z,10.0328,um,Dendrite,Dendrite Position,1,,100000012,510000008592,
Dendrite Position Z,9.00155,um,Dendrite,Dendrite Position,1,,100000012,510000008636,
Dendrite Position Z,8.88267,um,Dendrite,Dendrite Position,1,,100000012,510000008655,
Dendrite Position Z,8.90474,um,Dendrite,Dendrite Position,1,,100000012,510000008684,
Dendrite Position Z,9.68193,um,Dendrite,Dendrite Position,1,,100000012,510000008732,
Dendrite Position Z,9.0208,um,Dendrite,Dendrite Position,1,,100000012,510000008768,
Dendrite Position Z,9.39855,um,Dendrite,Dendrite Position,1,,100000012,510000008801,
Dendrite Position Z,9.25775,um,Dendrite,Dendrite Position,1,,100000012,510000008816,
Dendrite Position Z,8.99308,um,Dendrite,Dendrite Position,1,,100000012,510000008839,
Dendrite Position Z,9.11142,um,Dendrite,Dendrite Position,1,,100000012,510000008878,
Dendrite Position Z,9.63729,um,Dendrite,Dendrite Position,1,,100000012,510000008905,
Dendrite Position Z,10.8503,um,Dendrite,Dendrite Position,1,,100000012,510000008944,
Dendrite Position Z,9.80977,um,Dendrite,Dendrite Position,1,,100000012,510000008959,
Dendrite Position Z,8.84833,um,Dendrite,Dendrite Position,1,,100000012,510000008960,
Dendrite Position Z,10.8528,um,Dendrite,Dendrite Position,1,,100000012,510000008961,
Dendrite Position Z,12.0184,um,Dendrite,Dendrite Position,1,,100000012,510000008962,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002217,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002219,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002227,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002425,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002443,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002803,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000011,510000002971,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006243,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006389,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006396,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006398,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006437,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006528,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006532,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006560,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006566,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006587,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006595,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006638,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006701,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006728,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006741,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006759,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006791,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006912,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006914,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006917,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000006958,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007004,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007016,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007040,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007066,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007070,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007102,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007244,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007303,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007451,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007492,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007570,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007610,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007626,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007648,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007673,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007703,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007714,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007766,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007816,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007868,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007899,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007931,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000007943,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008001,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008083,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008098,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008123,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008166,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008200,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008227,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008333,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008431,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008468,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008572,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008592,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008636,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008655,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008684,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008732,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008768,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008801,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008816,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008839,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008878,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008905,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008944,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008959,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008960,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008961,
Dendrite Spine Density,0,1/10um,Dendrite,,1,,100000012,510000008962,
Dendrite Straightness,0.781994,,Dendrite,,1,,100000011,510000002217,
Dendrite Straightness,0.953143,,Dendrite,,1,,100000011,510000002219,
Dendrite Straightness,0.801978,,Dendrite,,1,,100000011,510000002227,
Dendrite Straightness,0.995761,,Dendrite,,1,,100000011,510000002425,
Dendrite Straightness,0.954177,,Dendrite,,1,,100000011,510000002443,
Dendrite Straightness,0.916191,,Dendrite,,1,,100000011,510000002803,
Dendrite Straightness,0.914673,,Dendrite,,1,,100000011,510000002971,
Dendrite Straightness,0.74657,,Dendrite,,1,,100000012,510000006243,
Dendrite Straightness,0.960024,,Dendrite,,1,,100000012,510000006389,
Dendrite Straightness,0.999423,,Dendrite,,1,,100000012,510000006396,
Dendrite Straightness,0.975939,,Dendrite,,1,,100000012,510000006398,
Dendrite Straightness,0.962142,,Dendrite,,1,,100000012,510000006437,
Dendrite Straightness,0.998239,,Dendrite,,1,,100000012,510000006528,
Dendrite Straightness,0.963939,,Dendrite,,1,,100000012,510000006532,
Dendrite Straightness,0.989466,,Dendrite,,1,,100000012,510000006560,
Dendrite Straightness,0.903782,,Dendrite,,1,,100000012,510000006566,
Dendrite Straightness,0.96504,,Dendrite,,1,,100000012,510000006587,
Dendrite Straightness,0.957735,,Dendrite,,1,,100000012,510000006595,
Dendrite Straightness,0.738522,,Dendrite,,1,,100000012,510000006638,
Dendrite Straightness,0.864323,,Dendrite,,1,,100000012,510000006701,
Dendrite Straightness,0.968781,,Dendrite,,1,,100000012,510000006728,
Dendrite Straightness,0.944878,,Dendrite,,1,,100000012,510000006741,
Dendrite Straightness,0.886265,,Dendrite,,1,,100000012,510000006759,
Dendrite Straightness,0.913568,,Dendrite,,1,,100000012,510000006791,
Dendrite Straightness,0.996429,,Dendrite,,1,,100000012,510000006912,
Dendrite Straightness,0.998823,,Dendrite,,1,,100000012,510000006914,
Dendrite Straightness,0.947776,,Dendrite,,1,,100000012,510000006917,
Dendrite Straightness,0.88713,,Dendrite,,1,,100000012,510000006958,
Dendrite Straightness,0.984475,,Dendrite,,1,,100000012,510000007004,
Dendrite Straightness,0.889793,,Dendrite,,1,,100000012,510000007016,
